ISBN,freq_R,freq_G,freq_B,mean_R,mean_G,mean_B,median_R,median_G,median_B,dominant_R,dominant_G,dominant_B
044031335X,252.78022748519788,252.5888127142412,242.791835462761,187.70873454052168,152.9367464385537,140.57382322992797,203.53870761356367,155.60508806262231,104.83913894324853,73,103,96
044041461X,49.188822184105206,48.0521726700972,48.960120068610635,161.2855784688481,111.28343542785296,111.6175538019003,205.0689346463742,92.37649667405765,90.54445497630331,46,48,48
044041833X,206.5966295609153,139.49397031539888,66.66573902288188,178.39471238202032,132.34474736072374,81.4739712641537,206.5966295609153,139.49397031539888,66.66573902288188,201,145,76
044097707X,233.15268358845185,233.09978686301105,232.71710908738618,188.52546179768996,145.02147521940995,116.85797991470068,199.78533878504672,159.25156739811914,71.05799373040752,221,218,214
044100069X,250.1481094006875,243.7592288148259,235.38604095053057,174.6266757318283,149.39301172184565,146.99952648219767,188.8502901353965,159.96924564796905,159.55454545454546,227,208,202
044100217X,123.69725313757992,53.7045938905991,41.125266398295054,115.20846697284233,93.7659845633603,92.26049412192114,113.99481097108969,53.7045938905991,52.08848864526233,98,50,43
044100945X,46.286332179930795,40.65138408304498,21.74878892733564,105.42391993626434,93.60823093159723,71.913857177431,95.36115444617785,80.47373894955798,51.37129485179407,207,186,158
044114151X,208.4626408623224,133.52866242038218,124.52547770700637,158.1356028479357,136.34167577960548,136.8687588239482,203.03225806451613,133.52866242038218,124.52547770700637,201,146,138
044115672X,179.32125783490918,170.32614469350898,158.16137256985022,180.6287669744552,153.13555048032495,111.72397980051089,179.32125783490918,170.32614469350898,87.93243465395364,184,167,142
044190209X,223.5320145757418,219.4716293597085,208.00607322575047,133.98200036101838,120.4231563695949,108.28030706057905,118.57347204161249,110.47427085268437,106.90414267137284,85,72,65
044652087X,254.28488372093022,254.04491068419279,252.0248567576677,203.7140929663174,184.1681047186429,161.90046272954692,246.29864972200158,222.10206896551725,158.90738916256157,246,228,192
044652154X,252.15039527574055,252.23726069149444,252.31041051528717,152.80541702372057,165.14640953017567,193.33037902207053,148.80751765893038,144.1619576185671,205.75630593978843,123,128,151
044809505X,45.59623407373999,113.0494982523396,68.21084676964709,123.52631774532279,178.2146957599202,124.80825625098494,109.447888660446,166.64525691699606,109.55717222837261,65,132,89
044840446X,191.0815482345989,201.6925690648545,217.46683409661694,114.62709378176878,140.51206221273756,147.02441180817806,116.51499250374813,140.7286356821589,146.26349325337333,67,145,169
044900709X,218.06224841863138,122.30994824611845,41.994393329499715,149.29706992127967,97.96777756824719,48.06485097413296,153.87633069082673,85.63691959229898,41.16149490373726,193,106,40
044920880X,178.19802109953477,207.44846340344668,247.13262564707424,129.15150680479186,140.6796395762823,161.15370894567832,142.23349893541518,160.2391767210788,178.43506032647267,182,209,245
044921723X,211.1198078115313,178.207222566646,138.66351518908866,100.40161920649362,93.1968671371224,90.55786345283863,88.08483920367534,75.07969323107703,100.40313463514903,216,177,141
044990542X,206.4937000109565,233.72017092144188,231.5002739125671,145.9679511068303,102.08274969856168,110.96879884514367,182.99492385786803,77.23457702253417,116.27517802644964,26,20,18
044990637X,30.423407787503773,28.763054633262904,25.034108059160882,93.75539124150379,83.7685872556019,76.62342760553179,81.91251471165162,54.77128285602197,44.62298940761083,30,27,23
047141574X,254.69131340357757,254.71140651801028,254.23180592991915,213.16022798197113,197.30233373993548,166.4320025073758,225.56891766882515,223.9703977798335,167.81940549635445,233,227,189
048622791X,127.0295929097191,103.69716088328076,67.75544539582394,161.74539491630253,142.40016742543855,108.97011574188932,157.83529222347448,134.17807116406377,94.5316374174851,141,118,80
048623410X,248.75290283153393,251.8160521491139,246.3086168262375,153.63379250215567,164.04784441797474,132.68268765714325,173.47892036582647,186.14789203658265,117.66785634619674,215,225,199
048627554X,82.29048569527612,59.891284098469725,54.41357285429142,118.45661314572325,111.8618168560076,109.43352029901894,108.14601664684899,106.2513674197384,103.44803804994055,73,59,56
048627733X,0.9508196721311475,0.5548840371685427,0.5566215909949385,131.5552410901083,109.2951833898087,70.17041902549371,126.78764705882352,92.99941176470588,35.715808823529414,9,7,5
048628025X,206.82749912922327,157.70515499825845,119.72814350400557,140.50052443211274,115.09353060780113,92.53810522252152,140.1964861957691,113.52348512011474,91.0118321979204,199,154,119
050552466X,214.15380786460926,171.05475360876056,114.73635307781649,117.42718067740066,117.25835395192098,106.31265247926459,102.54752186588921,109.59409663470578,97.59465591126796,68,70,67
051508056X,74.73654188948306,46.59500891265597,49.17076648841355,170.6698845598492,115.39365694198356,123.4130087285367,194.62388124863566,108.09935897435898,102.05563186813187,163,67,92
051508607X,184.50989126162713,183.19677715184068,172.28730512249444,153.22444384771333,142.11006287300626,115.76779879123197,184.50989126162713,165.9063350174893,110.90089389817334,191,187,171
051510146X,20.298365596383448,95.44012982496812,188.55523356902748,125.632776654495,125.1743342074491,100.91022359474059,158.40565031982942,95.44012982496812,53.24413646055437,25,94,180
051513287X,146.9867849384504,37.63015930485156,22.990405503258508,181.72657034814975,99.25985619827955,65.42897095078256,198.48362904700932,71.79879275653923,46.75599048838485,154,48,30
051707396X,249.3407481671784,248.984084215803,240.63468889028135,205.1106969863954,195.11612670232026,148.10201919125933,199.12041116005875,195.3876651982379,175.08076358296623,248,247,236
051716227X,148.94532577903684,162.31954674220964,184.728611898017,153.79248051009762,138.86754201959943,124.47093573478953,148.94532577903684,162.31954674220964,117.3439393939394,192,192,192
051717202X,253.7888459058672,254.2315441650548,251.72646679561572,215.0763259653283,215.93235521616194,207.54724306495382,235.9248120300752,237.83208020050125,200.77972027972027,232,234,226
051718608X,73.08593231585932,65.64664897146649,122.028699402787,102.03279440959588,94.97561148973212,90.36154980625875,75.90849554302346,71.56558122612334,92.7950632648828,66,60,69
051726000X,143.79298183741844,176.36422147769352,199.72518074413685,127.84348455792959,136.88548567328516,140.48424131651828,122.33757511488159,138.8262636974196,150.9006716154118,135,161,180
051747977X,91.4820707478598,44.66378614117267,56.1893070586335,164.28674191154136,150.51413539648706,152.9867906647293,163.68523268596556,155.26969585928913,156.46757053865886,96,58,67
051753844X,133.30024449877752,128.24172779136103,111.64857375713122,120.98417775406335,121.77792768330559,109.44823995509424,133.30024449877752,128.24172779136103,111.64857375713122,148,145,131
051768781X,243.9123858020069,108.81653437172383,116.56687134940842,178.91723249650167,126.48085255874079,120.91135798665218,243.9123858020069,108.81653437172383,116.56687134940842,238,119,125
052164626X,200.94475138121547,58.381571912315096,43.1238638388879,161.13067312356512,129.5903233001173,127.06503012447126,187.07167470709857,109.01792971551518,111.05139851781018,160,76,68
055310473X,74.15804909841408,150.74961981316534,183.70356289376494,95.10494747221807,140.7014516298506,159.9813691421015,74.15804909841408,150.74961981316534,183.70356289376494,85,151,178
055315947X,19.764239991320387,47.025387870239776,6.454920256048606,162.27740248109302,133.5737600893649,101.14163011583264,157.73086419753088,134.71481481481482,89.03888888888889,232,222,181
055320971X,183.7270510788736,174.1287333902231,120.8799219797635,118.6270920969163,108.29622969071644,53.559519718133764,131.73018033344675,125.56695778748181,30.149550861859673,176,167,114
055321067X,164.19614590502408,164.41128699242947,134.38251892635927,144.7258445193561,142.15231070806772,116.9761924597301,140.02053419793114,136.11579434923576,110.91817199320673,138,134,105
055321277X,6.295154185022026,2.085648932565232,1.608098949508641,99.1418573449578,71.35793656275052,61.67556222534927,97.0048094709582,46.93747687754347,37.796152423233444,196,151,130
055321649X,66.81559511777968,1.5599004897768793,14.052553836585556,152.33258636780278,114.81924597711784,98.27207605202472,140.43973509933775,107.558940397351,99.041059602649,69,8,16
055324079X,221.78872623989514,221.20570242516933,216.63720777802052,142.19099377568034,91.63876119112804,91.1190100622179,154.68957251298443,60.33847637415622,41.849489795918366,42,23,20
055324177X,179.26812899001473,176.77492224586675,183.19397610083485,162.3018103088983,153.52426640492982,154.0191298204026,164.41073170731707,162.62585365853658,166.34878048780487,166,162,165
055324356X,235.07883876476447,178.3089511882738,36.80603386936104,170.69214333737833,105.56738223715972,51.92411841340197,190.43450250536864,112.07086614173228,44.213037249283666,226,166,55
055324518X,237.15361445783134,231.35786001147446,219.92512908777968,191.31749743209585,177.37137539426203,181.9248177802546,216.78661749209695,209.11995082543027,199.7518440463646,235,229,220
055324549X,5.358720363754466,6.572913283533615,4.1136732705423835,137.16529491767432,107.56066619075122,96.25009847834946,163.3183807439825,85.07881512827295,55.652337452982266,232,225,214
055324860X,18.68980021030494,15.50959516298633,13.8613301787592,160.0592292630272,137.26191464677447,107.29661864439325,190.95096685082873,166.74772277227723,56.78632148377125,19,16,15
055325362X,132.591061827957,80.53091397849462,56.26495295698925,92.93153484280968,76.50094033041756,63.31357121086096,79.79865938430983,80.53091397849462,56.26495295698925,49,52,50
055325815X,180.95376766091053,148.6401883830455,164.8765306122449,76.49350885143117,65.26494562462163,71.13828036514153,64.55633802816901,55.57464788732394,60.49577464788732,175,145,161
055327127X,71.46437086092715,84.70635761589404,40.36437086092715,110.51439866775334,111.92876654140014,81.7995752136087,109.5709918478261,126.77295597484277,52.561006289308175,39,47,26
055327435X,233.2482290881688,227.43376036171816,192.09947249434816,203.7960141406476,148.30752433634802,90.40580652757168,215.96095911466338,190.68352290193667,60.96697626418989,227,212,177
055327449X,148.78592036930178,133.47533179457588,96.5373629544143,115.24911284125508,104.245590677003,78.00584468787413,111.6178861788618,95.51636439441317,60.86303939962477,70,66,46
055329170X,119.21603927986907,124.11520276413893,131.4928168757956,55.67326593330872,56.87233577035727,88.95773000311712,38.859413202933986,45.53850855745721,93.08312958435208,72,78,113
055329430X,212.21757126122608,232.7656384224912,224.864896524795,151.64817272306044,175.92557437906018,177.2105540270143,178.46792130025662,193.3857998289136,191.4272882805817,214,233,225
055334403X,226.29320276497697,9.805227534562212,2.7925547235023043,206.2383418093488,111.63851970349944,55.49440838971191,226.29320276497697,94.42385147891756,12.43216723549488,227,18,8
055334465X,22.454036397573496,26.336444237050863,38.4240550629958,92.93019450716562,116.58856052886964,126.40476055166263,62.26659959758551,121.86250451100686,138.17105738000723,20,39,63
055356997X,250.86741935483872,251.09483870967742,251.8833870967742,165.50532865145072,164.3686928580882,167.66395650434146,176.9616724738676,177.863893728223,180.48671602787456,202,203,206
055357440X,4.671287341500108,1.4838813668600903,1.3282828282828283,140.67751964210953,103.7165141568479,104.17630055083664,185.31852599697123,117.82147063772506,112.98300521622076,195,144,143
055358099X,234.58360775704355,236.6951152579583,236.53064398097328,165.83697643106052,156.619944335751,153.22542469354093,174.3314659197012,168.10550887021475,158.62278244631185,224,225,222
055358118X,31.843000773395204,16.161639597834494,13.706419180201083,106.16886070099365,72.41406151795071,64.40645698259021,83.16698656429942,58.77991746905089,39.754961682059346,57,31,29
055358376X,244.51601495402647,243.9991916742447,246.39163382843284,175.27799092878033,174.42784910339702,174.0938220662259,212.16073670992046,212.27794056090414,212.49476768522393,236,236,239
057116577X,76.99153822907223,77.02085222121487,86.53822907222725,113.58367906322094,111.37536977320269,114.93857273578783,96.07306501547987,96.54318885448916,117.35835913312694,82,82,94
057507065X,45.26510563854124,41.73314493338716,74.99058000269143,101.09531701440145,100.02381142917679,123.92935006552531,71.57251136937847,69.3904328785582,114.50648475661109,41,38,65
057560106X,225.49368405409422,216.82181602021103,197.23480457720316,145.2446985696866,131.78750229556286,118.6304394862661,152.39164345403898,128.9426496368645,110.32882544452792,191,165,145
059018749X,93.59545454545454,73.24128787878787,89.76780303030303,137.95270990112863,121.01315732694074,130.7415119900985,154.68246225319396,117.01184668989546,116.43275261324042,191,176,185
059043473X,61.45773627435196,74.01980357430365,50.12606665593302,156.73480657476324,153.53675361175144,99.51798512190565,153.4963181148748,134.1033382425135,68.44624447717231,217,204,77
059043814X,205.06916347731,193.25738108255877,184.28102788408967,146.80496171025112,131.83153238821873,128.11300773771114,168.10294865277072,154.388662938485,148.91484494153534,210,200,191
059044431X,232.46443228454172,217.44904240766073,172.9749202006384,203.61666558053278,155.70231888682503,90.83217560003536,229.66666666666666,187.38549255622425,58.54355400696864,231,204,143
