User-ID,Location,Age,Country,Age-Group
30531,"st. petersburg, florida, usa",23.0,usa,2
30555,"corvallis, oregon, usa",22.0,usa,2
30667,"salem, virginia, usa",24.0,usa,2
30711,"sydney, new south wales, australia",32.0,australia,3
30716,"new york, new york, usa",23.0,usa,2
30727,"grossenhain, sachsen, germany",26.0,germany,2
30744,"gainesville, georgia, usa",31.0,usa,3
30770,"woodbridge, england, united kingdom",39.0,united kingdom,3
30806,"halifax, nova scotia, canada",24.0,canada,2
30824,"saint paul, minnesota, usa",45.0,usa,4
30838,"largo, florida, usa",56.0,usa,5
30898,"richmond, virginia, usa",43.0,usa,4
30971,"skokie, illinois, usa",67.0,usa,6
30972,"columbiana, alabama, usa",47.0,usa,4
31008,"london, england, united kingdom",29.0,united kingdom,2
31172,"cleveland, ohio, usa",48.0,usa,4
31245,"socorro, new mexico, usa",34.0,usa,3
31308,"san jose, california, usa",38.0,usa,3
31315,"henryville, indiana, usa",34.0,usa,3
31342,"leesburg, florida, usa",66.0,usa,6
31391,"wilmington, massachusetts, usa",38.0,usa,3
31464,"epalinges, vaud, switzerland",59.0,switzerland,5
31466,"kingsville, ontario, canada",26.0,canada,2
31468,"yorktown, virginia, usa",33.0,usa,3
31556,"chula vista, california, usa",51.0,usa,5
31594,"boston, massachusetts, usa",30.0,usa,3
31609,"pinehurst, north carolina, usa",44.0,usa,4
31611,"west end, north carolina, usa",44.0,usa,4
31816,"waukee, iowa, usa",36.0,usa,3
31826,"jasper, missouri, usa",54.0,usa,5
31838,"san bernardino, california, usa",42.0,usa,4
31919,"skokie, illinois, usa",52.0,usa,5
31948,"sullivan, missouri, usa",49.0,usa,4
31984,"bremen, bremen, germany",40.0,germany,4
31987,"tacoma, washington, usa",36.0,usa,3
32110,"derry, new hampshire, usa",29.0,usa,2
32122,"south daytona, florida, usa",24.0,usa,2
32250,"gta, ontario, canada",29.0,canada,2
32329,"pipe creek, texas, usa",30.0,usa,3
32462,"d�sseldorf, nordrhein-westfalen, germany",35.0,germany,3
32467,"carlisle, pennsylvania, usa",17.0,usa,1
32483,"barcelona, catalonia, spain",18.0,spain,1
32516,"st. rose, louisiana, usa",44.0,usa,4
32575,"adelaide, south australia, australia",23.0,australia,2
32627,"casper, wyoming, usa",49.0,usa,4
32721,"toulouse, haute-garonne, france",36.0,france,3
32773,"olathe, kansas, usa",28.0,usa,2
32793,"quebec, quebec, canada",22.0,canada,2
32955,"brantford, ontario, canada",53.0,canada,5
32964,"south lyon, michigan, usa",37.0,usa,3
32997,"hamburg, hamburg, germany",51.0,germany,5
33114,"hospitalet, barcelona, spain",44.0,spain,4
33145,"saint-dizier, champagne-ardenne, france",30.0,france,3
33203,"belleville, michigan, usa",35.0,usa,3
33281,"brentwood, missouri, usa",20.0,usa,2
33283,"winnipeg, manitoba, canada",26.0,canada,2
33307,"zaragoza, zaragoza, spain",29.0,spain,2
33319,"calgary, alberta, canada",24.0,canada,2
33408,"barcelona, catalunya - barcelona, spain",39.0,spain,3
33487,"adelaide, south australia, australia",26.0,australia,2
33517,"manchester, england, united kingdom",47.0,united kingdom,4
33580,"rockwell, north carolina, usa",27.0,usa,2
33614,"southaven, mississippi, usa",36.0,usa,3
33816,"richmond hill, ontario, canada",33.0,canada,3
33818,"winnipeg, manitoba, canada",29.0,canada,2
33888,"oldham, england, united kingdom",48.0,united kingdom,4
33943,"lyon, rh�ne-alpes, france",25.0,france,2
33974,"barnhart, missouri, usa",24.0,usa,2
34152,"freiburg, baden-wuerttemberg, germany",22.0,germany,2
34215,"brisbane, queensland, australia",28.0,australia,2
34300,"burlington, ontario, canada",35.0,canada,3
34397,"vallejo, california, usa",25.0,usa,2
34521,"m�nsingen, bern, switzerland",2.0,switzerland,0
34600,"brooklin, ontario, canada",37.0,canada,3
34657,"marcellus, michigan, usa",70.0,usa,7
34725,"o`fallon, illinois, usa",41.0,usa,4
34801,"henderson, nevada, usa",47.0,usa,4
34823,"velpke, niedersachsen, germany",21.0,germany,2
34864,"belfort, franche-comt�, france",39.0,france,3
34908,"thorign�-fouillard, bretagne, france",16.0,france,1
35030,"somerville, massachusetts, usa",26.0,usa,2
35050,"west columbia, south carolina, usa",33.0,usa,3
35148,"orlando, florida, usa",24.0,usa,2
35185,"westminster, texas, usa",56.0,usa,5
35320,"melbourne, victoria, australia",24.0,australia,2
35339,"jackson, tennessee, usa",16.0,usa,1
35407,"g�tersloh, nordrhein-westfalen, germany",48.0,germany,4
35433,"wangen, z�rich, switzerland",40.0,switzerland,4
35445,"terre haute, indiana, usa",31.0,usa,3
35458,"dortmund, nordrhein-westfalen, germany",22.0,germany,2
35484,"ahaus, nordrhein-westfalen, germany",26.0,germany,2
35486,"leimen, baden-wuerttemberg, germany",35.0,germany,3
35487,"duesseldorf, nordrhein-westfalen, germany",40.0,germany,4
35490,"hannover, niedersachsen, germany",31.0,germany,3
35704,"kansas city, missouri, usa",53.0,usa,5
35713,"bonn, nordrhein-westfalen, germany",29.0,germany,2
35716,"grebenstein, hessen, germany",36.0,germany,3
35717,"r�then, nordrhein-westfalen, germany",37.0,germany,3
35718,"pfaffenhofen an der ilm, bayern, germany",32.0,germany,3
35722,"n�rnberg, bayern, germany",36.0,germany,3
35725,"duisburg, nrw, germany",45.0,germany,4
35739,"neuburg, bayern, germany",45.0,germany,4
35778,"wallisellen, zurich, switzerland",16.0,switzerland,1
35793,"phoenix, arizona, usa",76.0,usa,7
35836,"rochester, new york, usa",34.0,usa,3
35857,"mentor, ohio, usa",36.0,usa,3
35921,"mentor, ohio, usa",8.0,usa,0
35931,"panama city, florida, usa",39.0,usa,3
35953,"forest grove, oregon, usa",37.0,usa,3
35954,"augsburg, bayern, germany",24.0,germany,2
36003,"shah alam, selangor, malaysia",26.0,malaysia,2
36043,"new york, new york, usa",30.0,usa,3
36193,"pinneberg, schleswig holstein, germany",38.0,germany,3
36256,"amarillo, texas, usa",39.0,usa,3
36299,"austin, texas, usa",50.0,usa,5
36369,"olesa de montserrat, barcelona, spain",30.0,spain,3
36554,"carrboro, north carolina, usa",48.0,usa,4
36606,"san marcos, california, usa",39.0,usa,3
36609,"zachary, louisiana, usa",32.0,usa,3
36673,"hudson, new hampshire, usa",48.0,usa,4
36704,"merritt island, florida, usa",30.0,usa,3
36741,"hr. grace, newfoundland, canada",24.0,canada,2
36822,"adligenswil, luzern, switzerland",23.0,switzerland,2
36836,"raleigh, north carolina, usa",56.0,usa,5
36839,"deland, florida, usa",33.0,usa,3
36855,"baiersbronn, baden-wuerttemberg, germany",33.0,germany,3
36907,"dunnville, ontario, canada",39.0,canada,3
36938,"saint paul, minnesota, usa",43.0,usa,4
37030,"la monte, missouri, usa",42.0,usa,4
37113,"virginia beach, virginia, usa",51.0,usa,5
37208,"mesa, arizona, usa",30.0,usa,3
37288,"boise, idaho, usa",36.0,usa,3
37293,"whitehorse, yukon territory, canada",41.0,canada,4
37310,"americus, georgia, usa",33.0,usa,3
37400,"portland, oregon, usa",27.0,usa,2
37454,"dallas, texas, usa",24.0,usa,2
37512,"tulsa, oklahoma, usa",27.0,usa,2
37527,"guer, bretagne, france",30.0,france,3
37546,"m�laga, m�laga, spain",24.0,spain,2
37560,"kingsville, ontario, canada",26.0,canada,2
37567,"medway, kent, united kingdom",36.0,united kingdom,3
37573,"los angeles, california, usa",33.0,usa,3
37644,"sudbury, massachusetts, usa",18.0,usa,1
37654,"williams lake, british columbia, canada",49.0,canada,4
37683,"konstanz, baden-wuerttemberg, germany",32.0,germany,3
37691,"helsinki, uusimaa, finland",26.0,finland,2
37712,"cincinnati, ohio, usa",23.0,usa,2
37798,"portland, oregon, usa",51.0,usa,5
37850,"sevilla, sevilla, papua new guinea",23.0,papua new guinea,2
37874,"williamsburg, virginia, usa",43.0,usa,4
37905,"brisbane, queensland, australia",37.0,australia,3
37968,"roanoke, virginia, usa",50.0,usa,5
38005,"vallejo, california, usa",58.0,usa,5
38023,"hayward, california, usa",30.0,usa,3
38034,"ocala, florida, usa",26.0,usa,2
38229,"newport beach, california, usa",23.0,usa,2
38281,"barcelona, catalunya, spain",33.0,spain,3
38321,"merville, nord pas de calais, france",44.0,france,4
38389,"strasbourg, alsace, france",40.0,france,4
38449,"baltimore, maryland, usa",23.0,usa,2
38464,"tharston, norwich, england, united kingdom",33.0,united kingdom,3
38544,"newark, delaware, usa",34.0,usa,3
38555,"wiesbaden, hessen, germany",28.0,germany,2
38589,"santa coloma de gramenet, catalunya, spain",36.0,spain,3
38595,"edmonton, alberta, canada",13.0,canada,1
38654,"kitchener, ontario, canada",17.0,canada,1
38679,"lenexa, kansas, usa",52.0,usa,5
38781,"kingsville, texas, usa",31.0,usa,3
38802,"helsinki, uusimaa, finland",23.0,finland,2
38832,"raleigh, north carolina, usa",52.0,usa,5
38933,"san diego, california, usa",37.0,usa,3
38950,"berlin, berlin, germany",26.0,germany,2
38995,"woodbine, maryland, usa",44.0,usa,4
39079,"thalwil, z�rich, switzerland",39.0,switzerland,3
39133,"arlington, massachusetts, usa",44.0,usa,4
39227,"san diego, california, usa",37.0,usa,3
39281,"morris plains, new jersey, usa",45.0,usa,4
39345,"jacksonville, florida, usa",47.0,usa,4
39353,"saint john, new brunswick, canada",11.0,canada,1
39386,"valencia, comunidad valenciana, spain",39.0,spain,3
39396,"bonn, nordrhein-westfalen, germany",20.0,germany,2
39400,"madrid, madrid, spain",48.0,spain,4
39441,"boulder, colorado, usa",26.0,usa,2
39467,"barcelona, catalunya, spain",35.0,spain,3
39502,"kirkwood, missouri, usa",56.0,usa,5
39527,"santeramo in colle, bari, italy",32.0,italy,3
39584,"auburn, alabama, usa",32.0,usa,3
39616,"las vegas, nevada, usa",38.0,usa,3
39646,"fairless hills, pennsylvania, usa",35.0,usa,3
39651,"hanau, hessen, germany",35.0,germany,3
39705,"bel air, maryland, usa",25.0,usa,2
39739,"niter�i, rio de janeiro, brazil",25.0,brazil,2
39762,"padova, veneto, italy",36.0,italy,3
39773,"miami, florida, usa",49.0,usa,4
39836,"arrecife, lanzarote, spain",26.0,spain,2
40012,"new plymouth, taranaki, new zealand",44.0,new zealand,4
40029,"lausanne, vaud, switzerland",26.0,switzerland,2
40043,"bielefeld, nordrhein-westfalen, germany",32.0,germany,3
40092,"bremen, bremen, germany",31.0,germany,3
40184,"ourense, galicia, spain",34.0,spain,3
40415,"san francisco, california, usa",34.0,usa,3
40435,"west palm beach, florida, usa",24.0,usa,2
40466,"west roxbury, massachusetts, usa",34.0,usa,3
40471,"marion, arkansas, usa",39.0,usa,3
40584,"magdeburg, sachsen-anhalt, germany",32.0,germany,3
40617,"shelton, washington, usa",42.0,usa,4
40647,"derby, derbyshire, united kingdom",40.0,united kingdom,4
40664,"majadahonda, madrid, spain",27.0,spain,2
40748,"vancouver, british columbia, canada",29.0,canada,2
40889,"brainerd, minnesota, usa",37.0,usa,3
40914,"phoenix, arizona, usa",28.0,usa,2
40922,"pittsboro, north carolina, usa",53.0,usa,5
40943,"oklahoma city, oklahoma, usa",40.0,usa,4
40958,"lachine, quebec, canada",26.0,canada,2
40988,"strasbourg, alsace, france",35.0,france,3
41057,"nanaimo, british columbia, canada",51.0,canada,5
41084,"orlando, florida, usa",36.0,usa,3
41086,"san jose, california, usa",42.0,usa,4
41123,"houston, texas, usa",40.0,usa,4
41155,"paris, paris, france",41.0,france,4
41157,"nottingham, maryland, usa",33.0,usa,3
41174,"carlos paz, c�rdoba, argentina",47.0,argentina,4
41177,"austin, texas, usa",38.0,usa,3
41227,"datteln, nordrhein-westfalen, germany",40.0,germany,4
41347,"aachen, nordrhein-westfalen, germany",31.0,germany,3
41364,"north little rock, arkansas, usa",34.0,usa,3
41425,"christchurch, canterbury, new zealand",31.0,new zealand,3
41538,"pinhal novo, set�bal, portugal",30.0,portugal,3
41589,"bellingham, washington, usa",51.0,usa,5
41596,"mexico city, distrito federal, mexico",40.0,mexico,4
41634,"buffalo, minnesota, usa",63.0,usa,6
41676,"ronald, washington, usa",68.0,usa,6
41698,"cologne, nordrhein-westfalen, germany",19.0,germany,1
41700,"kerzers, fribourg, switzerland",42.0,switzerland,4
41701,"bordeaux, aquitaine, france",25.0,france,2
41757,"calgary, alberta, canada",58.0,canada,5
41781,"clinton twp., michigan, usa",54.0,usa,5
41831,"toronto, ontario, canada",52.0,canada,5
41976,"m�nchen, bayern, germany",33.0,germany,3
42025,"oulu, pohjois-pohjanmaa, finland",29.0,finland,2
42093,"fair haven, new jersey, usa",50.0,usa,5
42099,"st. louis, missouri, usa",47.0,usa,4
42162,"bucksport, maine, usa",18.0,usa,1
42419,"west seneca, new york, usa",33.0,usa,3
42456,"natick, massachusetts, usa",37.0,usa,3
42458,"north york, ontario, canada",47.0,canada,4
42459,"lethbridge, alberta, canada",29.0,canada,2
42466,"toronto, ontario, canada",38.0,canada,3
42492,"asheville, north carolina, usa",30.0,usa,3
42718,"baldwinsville, new york, usa",50.0,usa,5
42798,"bellevue, nebraska, usa",15.0,usa,1
42831,"porto de mos, leiria, portugal",33.0,portugal,3
42885,"moormerland, niedersachsen, germany",59.0,germany,5
42902,"brisbane, queensland, australia",30.0,australia,3
42914,"clarksville, indiana, usa",26.0,usa,2
43006,"portland, maine, usa",29.0,usa,2
43093,"chambersburg, pennsylvania, usa",22.0,usa,2
43118,"lisboa, lisboa, portugal",24.0,portugal,2
43163,"kalamazoo, michigan, usa",21.0,usa,2
43231,"bochum, nordrhein-westfalen, germany",27.0,germany,2
43246,"toronto, ontario, canada",36.0,canada,3
43309,"doylestown, ohio, usa",42.0,usa,4
43359,"sterling, virginia, usa",33.0,usa,3
43397,"barcelona, catalunya, spain",33.0,spain,3
43404,"muncie, indiana, usa",43.0,usa,4
43436,"san diego, california, usa",29.0,usa,2
43619,"shrewsbury, massachusetts, usa",26.0,usa,2
43645,"barcelona, catalonia, spain",33.0,spain,3
43687,"sacramento, california, usa",27.0,usa,2
43698,"mesquite, texas, usa",47.0,usa,4
43806,"delano, minnesota, usa",31.0,usa,3
43807,"sambro, nova scotia, canada",32.0,canada,3
43850,"hamburg, hamburg, germany",34.0,germany,3
43910,"granada hills, california, usa",43.0,usa,4
43925,"carthage, missouri, usa",48.0,usa,4
43962,"renmark, south australia, australia",23.0,australia,2
44020,"m, bayern, germany",23.0,germany,2
44190,"mt. crawford, virginia, usa",50.0,usa,5
44252,"fairview, new jersey, usa",28.0,usa,2
44296,"sydney, new south wales, australia",26.0,australia,2
44297,"christchurch, canterbury, new zealand",22.0,new zealand,2
44535,"warrensburg, missouri, usa",20.0,usa,2
44595,"toronto, ontario, canada",39.0,canada,3
44611,"cary, north carolina, usa",20.0,usa,2
44647,"lake george, minnesota, usa",54.0,usa,5
44728,"florence, alabama, usa",31.0,usa,3
44845,"dallas, texas, usa",29.0,usa,2
44852,"spring, texas, usa",39.0,usa,3
44925,"farnborough, england, united kingdom",33.0,united kingdom,3
45042,"westerville, ohio, usa",38.0,usa,3
45113,"alderson, west virginia, usa",34.0,usa,3
45148,"hamburg, hamburg, germany",28.0,germany,2
45383,"elizabethtown, pennsylvania, usa",51.0,usa,5
45557,"flossmoor, illinois, usa",33.0,usa,3
45564,"chicago, illinois, usa",37.0,usa,3
45943,"geretsried, bayern, germany",24.0,germany,2
46003,"middletown, connecticut, usa",27.0,usa,2
46145,"chardon, ohio, usa",43.0,usa,4
46269,"recife, pernambuco, brazil",26.0,brazil,2
46293,"almonte, ontario, canada",38.0,canada,3
46351,"paris, ile de france, france",27.0,france,2
46389,"pine knoll shores, north carolina, usa",55.0,usa,5
46398,"san antonio, texas, usa",37.0,usa,3
46443,"asheville, north carolina, usa",14.0,usa,1
46671,"chery hill, new jersey, usa",49.0,usa,4
46690,"z�rich, kanton z�rich, switzerland",27.0,switzerland,2
46848,"wichita, kansas, usa",52.0,usa,5
46892,"northridge, california, usa",35.0,usa,3
46909,"howell, new jersey, usa",31.0,usa,3
46939,"torrelodones, madrid, spain",30.0,spain,3
46993,"wuppertal, nordrhein-westfalen, germany",39.0,germany,3
47117,"houston, texas, usa",34.0,usa,3
47118,"ellensburg, washington, usa",42.0,usa,4
47194,"linton, indiana, usa",36.0,usa,3
47279,"stillwater, oklahoma, usa",29.0,usa,2
47294,"wetzlar, hessen, germany",31.0,germany,3
47329,"geneva, gen�ve, switzerland",37.0,switzerland,3
47448,"sevilla, sevilla, spain",26.0,spain,2
47512,"melzo, lombardia, italy",28.0,italy,2
47534,"luzern, luzern, switzerland",45.0,switzerland,4
47581,"london, england, united kingdom",35.0,united kingdom,3
47594,"scottsdale, arizona, usa",52.0,usa,5
47605,"halifax, nova scotia, canada",27.0,canada,2
47609,"lubbock, texas, usa",34.0,usa,3
47624,"m�laga, m�laga, spain",23.0,spain,2
47666,"zaragoza, aragon, spain",28.0,spain,2
47743,"plainfield, illinois, usa",41.0,usa,4
47819,"stuttgart/esslingen, baden-wuerttemberg, germany",32.0,germany,3
47856,"ottawa, ontario, canada",32.0,canada,3
47971,"toronto, ontario, canada",40.0,canada,4
47975,"portland, oregon, usa",37.0,usa,3
47987,"fayetteville, north carolina, usa",38.0,usa,3
48025,"concordia, missouri, usa",43.0,usa,4
48037,"delaware water gap, pennsylvania, usa",16.0,usa,1
48217,"portland, oregon, usa",40.0,usa,4
48261,"portland, oregon, usa",53.0,usa,5
48268,"vienna, vienna, austria",18.0,austria,1
48355,"florence, arizona, usa",35.0,usa,3
48474,"erina, new south wales, australia",32.0,australia,3
48494,"lemon grove, california, usa",51.0,usa,5
48579,"cleveland, oklahoma, usa",24.0,usa,2
48787,"leicester, leicestershire, united kingdom",36.0,united kingdom,3
48809,"madrid, madrid, spain",43.0,spain,4
48911,"new orleans, louisiana, usa",57.0,usa,5
48967,"k�ln, nordrhein-westfalen, germany",45.0,germany,4
48995,"peoria, arizona, usa",44.0,usa,4
49109,"west jordan, utah, usa",38.0,usa,3
49132,"stuttgart, baden-wuerttemberg, germany",40.0,germany,4
49144,"ferreries, illes balears, spain",43.0,spain,4
49154,"thibodaux, louisiana, usa",41.0,usa,4
49212,"san francisco, california, usa",38.0,usa,3
49262,"san diego, california, usa",26.0,usa,2
49373,"lisboa, lisboa, portugal",18.0,portugal,1
49403,"maplewood, minnesota, usa",47.0,usa,4
49460,"., kansas, usa",37.0,usa,3
49526,"mainaschaff, bayern, germany",47.0,germany,4
49582,"le mans, pays de la loire, france",29.0,france,2
49771,"san antonio, texas, usa",35.0,usa,3
49842,"staten island, new york, usa",40.0,usa,4
49900,"catonsville, maryland, usa",48.0,usa,4
49980,"new hartford, new york, usa",27.0,usa,2
50157,"new york, new york, usa",43.0,usa,4
50165,"bellevue, washington, usa",41.0,usa,4
50204,"lebanon, pennsylvania, usa",36.0,usa,3
50206,"palm bay, florida, usa",36.0,usa,3
50321,"ourense, ourense, spain",40.0,spain,4
50330,"sprendlingen, rheinland-pfalz, germany",25.0,germany,2
50533,"waterloo, new york, usa",36.0,usa,3
50547,"toronto, ontario, canada",32.0,canada,3
50566,"battle creek, michigan, usa",27.0,usa,2
50802,"barcelona, espa�a, spain",63.0,spain,6
50824,"everett, washington, usa",71.0,usa,7
50849,"prince albert, saskatchewan, canada",52.0,canada,5
50859,"erin, tennessee, usa",26.0,usa,2
50993,"aachen, nordrhein-westfalen, germany",35.0,germany,3
51082,"columbus, ohio, usa",30.0,usa,3
51100,"new braunfels, texas, usa",25.0,usa,2
51112,"cobourg, ontario, canada",21.0,canada,2
51165,"ottawa, ontario, canada",35.0,canada,3
51184,"m�nchen, bayern, germany",25.0,germany,2
51192,"milwaukee, wisconsin, usa",48.0,usa,4
51227,"wien, wien, austria",30.0,austria,3
51386,"adrian, michigan, usa",41.0,usa,4
51449,"derby, england, united kingdom",26.0,united kingdom,2
51450,"lawrenceville, georgia, usa",54.0,usa,5
51526,"long beach, california, usa",34.0,usa,3
