User-ID,Location,Age,Country
32955,"brantford, ontario, canada",53.0,canada
32964,"south lyon, michigan, usa",37.0,usa
32997,"hamburg, hamburg, germany",51.0,germany
33114,"hospitalet, barcelona, spain",44.0,spain
33145,"saint-dizier, champagne-ardenne, france",30.0,france
33203,"belleville, michigan, usa",35.0,usa
33281,"brentwood, missouri, usa",20.0,usa
33283,"winnipeg, manitoba, canada",26.0,canada
33307,"zaragoza, zaragoza, spain",29.0,spain
33319,"calgary, alberta, canada",24.0,canada
33408,"barcelona, catalunya - barcelona, spain",39.0,spain
33487,"adelaide, south australia, australia",26.0,australia
33517,"manchester, england, united kingdom",47.0,united kingdom
33580,"rockwell, north carolina, usa",27.0,usa
33614,"southaven, mississippi, usa",36.0,usa
33816,"richmond hill, ontario, canada",33.0,canada
33818,"winnipeg, manitoba, canada",29.0,canada
33888,"oldham, england, united kingdom",48.0,united kingdom
33943,"lyon, rh�ne-alpes, france",25.0,france
33974,"barnhart, missouri, usa",24.0,usa
34152,"freiburg, baden-wuerttemberg, germany",22.0,germany
34215,"brisbane, queensland, australia",28.0,australia
34300,"burlington, ontario, canada",35.0,canada
34397,"vallejo, california, usa",25.0,usa
34521,"m�nsingen, bern, switzerland",2.0,switzerland
34600,"brooklin, ontario, canada",37.0,canada
34657,"marcellus, michigan, usa",70.0,usa
34725,"o`fallon, illinois, usa",41.0,usa
34801,"henderson, nevada, usa",47.0,usa
34823,"velpke, niedersachsen, germany",21.0,germany
34864,"belfort, franche-comt�, france",39.0,france
34908,"thorign�-fouillard, bretagne, france",16.0,france
35030,"somerville, massachusetts, usa",26.0,usa
35050,"west columbia, south carolina, usa",33.0,usa
35148,"orlando, florida, usa",24.0,usa
35185,"westminster, texas, usa",56.0,usa
35320,"melbourne, victoria, australia",24.0,australia
35339,"jackson, tennessee, usa",16.0,usa
35407,"g�tersloh, nordrhein-westfalen, germany",48.0,germany
35433,"wangen, z�rich, switzerland",40.0,switzerland
35445,"terre haute, indiana, usa",31.0,usa
35458,"dortmund, nordrhein-westfalen, germany",22.0,germany
35484,"ahaus, nordrhein-westfalen, germany",26.0,germany
35486,"leimen, baden-wuerttemberg, germany",35.0,germany
35487,"duesseldorf, nordrhein-westfalen, germany",40.0,germany
35490,"hannover, niedersachsen, germany",31.0,germany
35704,"kansas city, missouri, usa",53.0,usa
35713,"bonn, nordrhein-westfalen, germany",29.0,germany
35716,"grebenstein, hessen, germany",36.0,germany
35717,"r�then, nordrhein-westfalen, germany",37.0,germany
35718,"pfaffenhofen an der ilm, bayern, germany",32.0,germany
35722,"n�rnberg, bayern, germany",36.0,germany
35725,"duisburg, nrw, germany",45.0,germany
35739,"neuburg, bayern, germany",45.0,germany
35778,"wallisellen, zurich, switzerland",16.0,switzerland
35793,"phoenix, arizona, usa",76.0,usa
35836,"rochester, new york, usa",34.0,usa
35857,"mentor, ohio, usa",36.0,usa
35921,"mentor, ohio, usa",8.0,usa
35931,"panama city, florida, usa",39.0,usa
35953,"forest grove, oregon, usa",37.0,usa
35954,"augsburg, bayern, germany",24.0,germany
36003,"shah alam, selangor, malaysia",26.0,malaysia
36043,"new york, new york, usa",30.0,usa
36193,"pinneberg, schleswig holstein, germany",38.0,germany
36256,"amarillo, texas, usa",39.0,usa
36299,"austin, texas, usa",50.0,usa
36369,"olesa de montserrat, barcelona, spain",30.0,spain
36554,"carrboro, north carolina, usa",48.0,usa
36606,"san marcos, california, usa",39.0,usa
36609,"zachary, louisiana, usa",32.0,usa
36673,"hudson, new hampshire, usa",48.0,usa
36704,"merritt island, florida, usa",30.0,usa
36741,"hr. grace, newfoundland, canada",24.0,canada
36822,"adligenswil, luzern, switzerland",23.0,switzerland
36836,"raleigh, north carolina, usa",56.0,usa
36839,"deland, florida, usa",33.0,usa
36855,"baiersbronn, baden-wuerttemberg, germany",33.0,germany
36907,"dunnville, ontario, canada",39.0,canada
36938,"saint paul, minnesota, usa",43.0,usa
37030,"la monte, missouri, usa",42.0,usa
37113,"virginia beach, virginia, usa",51.0,usa
37208,"mesa, arizona, usa",30.0,usa
37288,"boise, idaho, usa",36.0,usa
37293,"whitehorse, yukon territory, canada",41.0,canada
37310,"americus, georgia, usa",33.0,usa
37400,"portland, oregon, usa",27.0,usa
37454,"dallas, texas, usa",24.0,usa
37512,"tulsa, oklahoma, usa",27.0,usa
37527,"guer, bretagne, france",30.0,france
37546,"m�laga, m�laga, spain",24.0,spain
37560,"kingsville, ontario, canada",26.0,canada
37567,"medway, kent, united kingdom",36.0,united kingdom
37573,"los angeles, california, usa",33.0,usa
37644,"sudbury, massachusetts, usa",18.0,usa
37654,"williams lake, british columbia, canada",49.0,canada
37683,"konstanz, baden-wuerttemberg, germany",32.0,germany
37691,"helsinki, uusimaa, finland",26.0,finland
37712,"cincinnati, ohio, usa",23.0,usa
37798,"portland, oregon, usa",51.0,usa
37850,"sevilla, sevilla, papua new guinea",23.0,papua new guinea
37874,"williamsburg, virginia, usa",43.0,usa
37905,"brisbane, queensland, australia",37.0,australia
37968,"roanoke, virginia, usa",50.0,usa
38005,"vallejo, california, usa",58.0,usa
38023,"hayward, california, usa",30.0,usa
38034,"ocala, florida, usa",26.0,usa
38229,"newport beach, california, usa",23.0,usa
38281,"barcelona, catalunya, spain",33.0,spain
38321,"merville, nord pas de calais, france",44.0,france
38389,"strasbourg, alsace, france",40.0,france
38449,"baltimore, maryland, usa",23.0,usa
38464,"tharston, norwich, england, united kingdom",33.0,united kingdom
38544,"newark, delaware, usa",34.0,usa
38555,"wiesbaden, hessen, germany",28.0,germany
38589,"santa coloma de gramenet, catalunya, spain",36.0,spain
38595,"edmonton, alberta, canada",13.0,canada
38654,"kitchener, ontario, canada",17.0,canada
38679,"lenexa, kansas, usa",52.0,usa
38781,"kingsville, texas, usa",31.0,usa
38802,"helsinki, uusimaa, finland",23.0,finland
38832,"raleigh, north carolina, usa",52.0,usa
38933,"san diego, california, usa",37.0,usa
38950,"berlin, berlin, germany",26.0,germany
38995,"woodbine, maryland, usa",44.0,usa
39079,"thalwil, z�rich, switzerland",39.0,switzerland
39133,"arlington, massachusetts, usa",44.0,usa
39227,"san diego, california, usa",37.0,usa
39281,"morris plains, new jersey, usa",45.0,usa
39345,"jacksonville, florida, usa",47.0,usa
39353,"saint john, new brunswick, canada",11.0,canada
39386,"valencia, comunidad valenciana, spain",39.0,spain
39396,"bonn, nordrhein-westfalen, germany",20.0,germany
39400,"madrid, madrid, spain",48.0,spain
39441,"boulder, colorado, usa",26.0,usa
39467,"barcelona, catalunya, spain",35.0,spain
39502,"kirkwood, missouri, usa",56.0,usa
39527,"santeramo in colle, bari, italy",32.0,italy
39584,"auburn, alabama, usa",32.0,usa
39616,"las vegas, nevada, usa",38.0,usa
39646,"fairless hills, pennsylvania, usa",35.0,usa
39651,"hanau, hessen, germany",35.0,germany
39705,"bel air, maryland, usa",25.0,usa
39739,"niter�i, rio de janeiro, brazil",25.0,brazil
39762,"padova, veneto, italy",36.0,italy
39773,"miami, florida, usa",49.0,usa
39836,"arrecife, lanzarote, spain",26.0,spain
40012,"new plymouth, taranaki, new zealand",44.0,new zealand
40029,"lausanne, vaud, switzerland",26.0,switzerland
40043,"bielefeld, nordrhein-westfalen, germany",32.0,germany
40092,"bremen, bremen, germany",31.0,germany
40184,"ourense, galicia, spain",34.0,spain
40415,"san francisco, california, usa",34.0,usa
40435,"west palm beach, florida, usa",24.0,usa
40466,"west roxbury, massachusetts, usa",34.0,usa
40471,"marion, arkansas, usa",39.0,usa
40584,"magdeburg, sachsen-anhalt, germany",32.0,germany
40617,"shelton, washington, usa",42.0,usa
40647,"derby, derbyshire, united kingdom",40.0,united kingdom
40664,"majadahonda, madrid, spain",27.0,spain
40748,"vancouver, british columbia, canada",29.0,canada
40889,"brainerd, minnesota, usa",37.0,usa
40914,"phoenix, arizona, usa",28.0,usa
40922,"pittsboro, north carolina, usa",53.0,usa
40943,"oklahoma city, oklahoma, usa",40.0,usa
40958,"lachine, quebec, canada",26.0,canada
40988,"strasbourg, alsace, france",35.0,france
41057,"nanaimo, british columbia, canada",51.0,canada
41084,"orlando, florida, usa",36.0,usa
41086,"san jose, california, usa",42.0,usa
41123,"houston, texas, usa",40.0,usa
41155,"paris, paris, france",41.0,france
41157,"nottingham, maryland, usa",33.0,usa
41174,"carlos paz, c�rdoba, argentina",47.0,argentina
41177,"austin, texas, usa",38.0,usa
41227,"datteln, nordrhein-westfalen, germany",40.0,germany
41347,"aachen, nordrhein-westfalen, germany",31.0,germany
41364,"north little rock, arkansas, usa",34.0,usa
41425,"christchurch, canterbury, new zealand",31.0,new zealand
41538,"pinhal novo, set�bal, portugal",30.0,portugal
41589,"bellingham, washington, usa",51.0,usa
41596,"mexico city, distrito federal, mexico",40.0,mexico
41634,"buffalo, minnesota, usa",63.0,usa
41676,"ronald, washington, usa",68.0,usa
41698,"cologne, nordrhein-westfalen, germany",19.0,germany
41700,"kerzers, fribourg, switzerland",42.0,switzerland
41701,"bordeaux, aquitaine, france",25.0,france
41757,"calgary, alberta, canada",58.0,canada
41781,"clinton twp., michigan, usa",54.0,usa
41831,"toronto, ontario, canada",52.0,canada
41976,"m�nchen, bayern, germany",33.0,germany
42025,"oulu, pohjois-pohjanmaa, finland",29.0,finland
42093,"fair haven, new jersey, usa",50.0,usa
42099,"st. louis, missouri, usa",47.0,usa
42162,"bucksport, maine, usa",18.0,usa
42419,"west seneca, new york, usa",33.0,usa
42456,"natick, massachusetts, usa",37.0,usa
42458,"north york, ontario, canada",47.0,canada
42459,"lethbridge, alberta, canada",29.0,canada
42466,"toronto, ontario, canada",38.0,canada
42492,"asheville, north carolina, usa",30.0,usa
42718,"baldwinsville, new york, usa",50.0,usa
42798,"bellevue, nebraska, usa",15.0,usa
42831,"porto de mos, leiria, portugal",33.0,portugal
42885,"moormerland, niedersachsen, germany",59.0,germany
42902,"brisbane, queensland, australia",30.0,australia
42914,"clarksville, indiana, usa",26.0,usa
43006,"portland, maine, usa",29.0,usa
43093,"chambersburg, pennsylvania, usa",22.0,usa
43118,"lisboa, lisboa, portugal",24.0,portugal
43163,"kalamazoo, michigan, usa",21.0,usa
43231,"bochum, nordrhein-westfalen, germany",27.0,germany
43246,"toronto, ontario, canada",36.0,canada
43309,"doylestown, ohio, usa",42.0,usa
43359,"sterling, virginia, usa",33.0,usa
43397,"barcelona, catalunya, spain",33.0,spain
43404,"muncie, indiana, usa",43.0,usa
43436,"san diego, california, usa",29.0,usa
43619,"shrewsbury, massachusetts, usa",26.0,usa
43645,"barcelona, catalonia, spain",33.0,spain
43687,"sacramento, california, usa",27.0,usa
43698,"mesquite, texas, usa",47.0,usa
43806,"delano, minnesota, usa",31.0,usa
43807,"sambro, nova scotia, canada",32.0,canada
43850,"hamburg, hamburg, germany",34.0,germany
43910,"granada hills, california, usa",43.0,usa
43925,"carthage, missouri, usa",48.0,usa
43962,"renmark, south australia, australia",23.0,australia
44020,"m, bayern, germany",23.0,germany
44190,"mt. crawford, virginia, usa",50.0,usa
44252,"fairview, new jersey, usa",28.0,usa
44296,"sydney, new south wales, australia",26.0,australia
44297,"christchurch, canterbury, new zealand",22.0,new zealand
44535,"warrensburg, missouri, usa",20.0,usa
44595,"toronto, ontario, canada",39.0,canada
44611,"cary, north carolina, usa",20.0,usa
44647,"lake george, minnesota, usa",54.0,usa
44728,"florence, alabama, usa",31.0,usa
44845,"dallas, texas, usa",29.0,usa
44852,"spring, texas, usa",39.0,usa
44925,"farnborough, england, united kingdom",33.0,united kingdom
45042,"westerville, ohio, usa",38.0,usa
45113,"alderson, west virginia, usa",34.0,usa
45148,"hamburg, hamburg, germany",28.0,germany
45383,"elizabethtown, pennsylvania, usa",51.0,usa
45557,"flossmoor, illinois, usa",33.0,usa
45564,"chicago, illinois, usa",37.0,usa
45943,"geretsried, bayern, germany",24.0,germany
46003,"middletown, connecticut, usa",27.0,usa
46145,"chardon, ohio, usa",43.0,usa
46269,"recife, pernambuco, brazil",26.0,brazil
46293,"almonte, ontario, canada",38.0,canada
46351,"paris, ile de france, france",27.0,france
46389,"pine knoll shores, north carolina, usa",55.0,usa
46398,"san antonio, texas, usa",37.0,usa
46443,"asheville, north carolina, usa",14.0,usa
46671,"chery hill, new jersey, usa",49.0,usa
46690,"z�rich, kanton z�rich, switzerland",27.0,switzerland
46848,"wichita, kansas, usa",52.0,usa
46892,"northridge, california, usa",35.0,usa
46909,"howell, new jersey, usa",31.0,usa
46939,"torrelodones, madrid, spain",30.0,spain
46993,"wuppertal, nordrhein-westfalen, germany",39.0,germany
47117,"houston, texas, usa",34.0,usa
47118,"ellensburg, washington, usa",42.0,usa
47194,"linton, indiana, usa",36.0,usa
47279,"stillwater, oklahoma, usa",29.0,usa
47294,"wetzlar, hessen, germany",31.0,germany
47329,"geneva, gen�ve, switzerland",37.0,switzerland
47448,"sevilla, sevilla, spain",26.0,spain
47512,"melzo, lombardia, italy",28.0,italy
47534,"luzern, luzern, switzerland",45.0,switzerland
47581,"london, england, united kingdom",35.0,united kingdom
47594,"scottsdale, arizona, usa",52.0,usa
47605,"halifax, nova scotia, canada",27.0,canada
47609,"lubbock, texas, usa",34.0,usa
47624,"m�laga, m�laga, spain",23.0,spain
47666,"zaragoza, aragon, spain",28.0,spain
47743,"plainfield, illinois, usa",41.0,usa
47819,"stuttgart/esslingen, baden-wuerttemberg, germany",32.0,germany
47856,"ottawa, ontario, canada",32.0,canada
47971,"toronto, ontario, canada",40.0,canada
47975,"portland, oregon, usa",37.0,usa
47987,"fayetteville, north carolina, usa",38.0,usa
48025,"concordia, missouri, usa",43.0,usa
48037,"delaware water gap, pennsylvania, usa",16.0,usa
48217,"portland, oregon, usa",40.0,usa
48261,"portland, oregon, usa",53.0,usa
48268,"vienna, vienna, austria",18.0,austria
48355,"florence, arizona, usa",35.0,usa
48474,"erina, new south wales, australia",32.0,australia
48494,"lemon grove, california, usa",51.0,usa
48579,"cleveland, oklahoma, usa",24.0,usa
48787,"leicester, leicestershire, united kingdom",36.0,united kingdom
48809,"madrid, madrid, spain",43.0,spain
48911,"new orleans, louisiana, usa",57.0,usa
48967,"k�ln, nordrhein-westfalen, germany",45.0,germany
48995,"peoria, arizona, usa",44.0,usa
49109,"west jordan, utah, usa",38.0,usa
49132,"stuttgart, baden-wuerttemberg, germany",40.0,germany
49144,"ferreries, illes balears, spain",43.0,spain
49154,"thibodaux, louisiana, usa",41.0,usa
49212,"san francisco, california, usa",38.0,usa
49262,"san diego, california, usa",26.0,usa
49373,"lisboa, lisboa, portugal",18.0,portugal
49403,"maplewood, minnesota, usa",47.0,usa
49460,"., kansas, usa",37.0,usa
49526,"mainaschaff, bayern, germany",47.0,germany
49582,"le mans, pays de la loire, france",29.0,france
49771,"san antonio, texas, usa",35.0,usa
49842,"staten island, new york, usa",40.0,usa
49900,"catonsville, maryland, usa",48.0,usa
49980,"new hartford, new york, usa",27.0,usa
50157,"new york, new york, usa",43.0,usa
50165,"bellevue, washington, usa",41.0,usa
50204,"lebanon, pennsylvania, usa",36.0,usa
50206,"palm bay, florida, usa",36.0,usa
50321,"ourense, ourense, spain",40.0,spain
50330,"sprendlingen, rheinland-pfalz, germany",25.0,germany
50533,"waterloo, new york, usa",36.0,usa
50547,"toronto, ontario, canada",32.0,canada
50566,"battle creek, michigan, usa",27.0,usa
50802,"barcelona, espa�a, spain",63.0,spain
50824,"everett, washington, usa",71.0,usa
50849,"prince albert, saskatchewan, canada",52.0,canada
50859,"erin, tennessee, usa",26.0,usa
50993,"aachen, nordrhein-westfalen, germany",35.0,germany
51082,"columbus, ohio, usa",30.0,usa
51100,"new braunfels, texas, usa",25.0,usa
51112,"cobourg, ontario, canada",21.0,canada
51165,"ottawa, ontario, canada",35.0,canada
51184,"m�nchen, bayern, germany",25.0,germany
51192,"milwaukee, wisconsin, usa",48.0,usa
51227,"wien, wien, austria",30.0,austria
51386,"adrian, michigan, usa",41.0,usa
51449,"derby, england, united kingdom",26.0,united kingdom
51450,"lawrenceville, georgia, usa",54.0,usa
51526,"long beach, california, usa",34.0,usa
51571,"phoenix, arizona, usa",49.0,usa
51627,"orange county, california, usa",24.0,usa
51803,"brantford, ontario, canada",34.0,canada
51856,"wichita,, kansas, usa",59.0,usa
51883,"jasper, missouri, usa",31.0,usa
51908,"givrins, vaud, switzerland",36.0,switzerland
51992,"west fairlee, vermont, usa",43.0,usa
52011,"burlington, ontario, canada",37.0,canada
52021,"lodi, california, usa",27.0,usa
52044,"atlanta, georgia, usa",46.0,usa
52199,"houston, texas, usa",47.0,usa
52203,"calais, pas de calais, france",32.0,france
52293,"lombard, illinois, usa",61.0,usa
52323,"karlsruhe, baden-wuerttemberg, germany",38.0,germany
52584,"livermore, california, usa",45.0,usa
52614,"toccoa, ga., usa",33.0,usa
52673,"barcelona, catalunya, spain",26.0,spain
52807,"three hills, alberta, canada",38.0,canada
52853,"yuba city, california, usa",61.0,usa
52885,"berlin, prenzlauer berg, germany",32.0,germany
52917,"bellevue, washington, usa",42.0,usa
52928,"madrid, madrid, spain",25.0,spain
52968,"west point, new york, usa",33.0,usa
53077,"lansdowne, pennsylvania, usa",45.0,usa
53149,"frankfurt, hessen, germany",31.0,germany
53174,"orlando, florida, usa",29.0,usa
53220,"fullerton, california, usa",36.0,usa
53225,"madrid, madrid, spain",29.0,spain
53229,"minneapolis, minnesota, usa",35.0,usa
53256,"sterlington, louisiana, usa",21.0,usa
53278,"toronto, ontario, canada",34.0,canada
53392,"minneapolis, minnesota, usa",34.0,usa
53418,"puyallup, washington, usa",28.0,usa
53430,"minneapolis, minnesota, usa",25.0,usa
53575,"watkins glen, new york, usa",30.0,usa
53590,"thalwil, zurich, switzerland",40.0,switzerland
53614,"barreiro, barreiro, portugal",30.0,portugal
53628,"brest, bretagne, france",22.0,france
53846,"bloomington, indiana, usa",55.0,usa
54116,"weyhe, bremen, germany",43.0,germany
54206,"philadelphia, pennsylvania, usa",24.0,usa
54218,"kaiserslautern, rheinland-pfalz, germany",27.0,germany
